ACSSF,NY,060,00,0000066,,,,,36,067,73000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3606773000,"Syracuse city, Onondaga County, New York",,,
ACSSF,NY,060,00,0000067,,,,,36,081,60323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3608160323,"Queens borough, Queens County, New York",,,
ACSSF,NY,060,00,0000068,,,,,36,085,70915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3608570915,"Staten Island borough, Richmond County, New York",,,
ACSSF,NY,060,00,0000069,,,,,36,087,15968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3608715968,"Clarkstown town, Rockland County, New York",,,
ACSSF,NY,060,00,0000070,,,,,36,087,60510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3608760510,"Ramapo town, Rockland County, New York",,,
ACSSF,NY,060,00,0000071,,,,,36,093,65508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3609365508,"Schenectady city, Schenectady County, New York",,,
ACSSF,NY,060,00,0000072,,,,,36,103,04000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3610304000,"Babylon town, Suffolk County, New York",,,
ACSSF,NY,060,00,0000073,,,,,36,103,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3610310000,"Brookhaven town, Suffolk County, New York",,,
ACSSF,NY,060,00,0000074,,,,,36,103,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3610337000,"Huntington town, Suffolk County, New York",,,
ACSSF,NY,060,00,0000075,,,,,36,103,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3610338000,"Islip town, Suffolk County, New York",,,
ACSSF,NY,060,00,0000076,,,,,36,103,68000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3610368000,"Smithtown town, Suffolk County, New York",,,
ACSSF,NY,060,00,0000077,,,,,36,119,30367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3611930367,"Greenburgh town, Westchester County, New York",,,
ACSSF,NY,060,00,0000078,,,,,36,119,49121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3611949121,"Mount Vernon city, Westchester County, New York",,,
ACSSF,NY,060,00,0000079,,,,,36,119,50617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3611950617,"New Rochelle city, Westchester County, New York",,,
ACSSF,NY,060,00,0000080,,,,,36,119,84000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06000US3611984000,"Yonkers city, Westchester County, New York",,,
ACSSF,NY,160,00,0000081,,,,,36,,,01000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16000US3601000,"Albany city, New York",,,
